0 , 1
0 , 1
0.001 , 0.98885
0.002 , 0.961884
0.003 , 0.920381
0.004 , 0.86629
0.005 , 0.802109
0.006 , 0.730735
0.007 , 0.65529
0.008 , 0.578933
0.009 , 0.504679
0.01 , 0.435231
0.011 , 0.372831
0.012 , 0.319149
0.013 , 0.275209
0.014 , 0.241363
0.015 , 0.217303
0.016 , 0.202125
0.017 , 0.194421
0.018 , 0.192409
0.019 , 0.194082
0.02 , 0.197368
0.021 , 0.200288
0.022 , 0.201106
0.023 , 0.198452
0.024 , 0.191421
0.025 , 0.179634
0.026 , 0.163255
0.027 , 0.142977
0.028 , 0.119958
0.029 , 0.0957292
0.03 , 0.07208
0.031 , 0.0509157
0.032 , 0.0341135
0.033 , 0.0233783
0.034 , 0.0201106
0.035 , 0.0252968
0.036 , 0.0394275
0.037 , 0.0624511
0.038 , 0.0937647
0.039 , 0.132244
0.04 , 0.176308
0.041 , 0.224015
0.042 , 0.273188
0.043 , 0.321545
0.044 , 0.366851
0.045 , 0.407052
0.046 , 0.440411
0.047 , 0.465608
0.048 , 0.481821
0.049 , 0.488772
0.05 , 0.486736
0.051 , 0.476512
0.052 , 0.459358
0.053 , 0.436908
0.054 , 0.411045
0.055 , 0.38378
0.056 , 0.357113
0.057 , 0.332899
0.058 , 0.312727
0.059 , 0.297822
0.06 , 0.288969
0.061 , 0.286474
0.062 , 0.290155
0.063 , 0.299368
0.064 , 0.313069
0.065 , 0.329899
0.066 , 0.348288
0.067 , 0.366582
0.068 , 0.383166
0.069 , 0.396585
0.07 , 0.405655
0.071 , 0.409548
0.072 , 0.407861
0.073 , 0.400641
0.074 , 0.388386
0.075 , 0.372012
0.076 , 0.352787
0.077 , 0.332239
0.078 , 0.312047
0.079 , 0.29392
0.08 , 0.279468
0.081 , 0.270083
0.082 , 0.266834
0.083 , 0.270376
0.084 , 0.280897
0.085 , 0.298089
0.086 , 0.321151
0.087 , 0.348834
0.088 , 0.379509
0.089 , 0.411264
0.09 , 0.442026
0.091 , 0.469684
0.092 , 0.49223
0.093 , 0.507885
0.094 , 0.515218
0.095 , 0.513239
0.096 , 0.50147
0.097 , 0.479978
0.098 , 0.449384
0.099 , 0.410822
0.1 , 0.365881
0.101 , 0.316513
0.102 , 0.264911
0.103 , 0.213388
0.104 , 0.164232
0.105 , 0.119579
0.106 , 0.0812824
0.107 , 0.0508141
0.108 , 0.0291807
0.109 , 0.0168749
0.11 , 0.0138585
0.111 , 0.019579
0.112 , 0.0330192
0.113 , 0.0527745
0.114 , 0.0771546
0.115 , 0.104301
0.116 , 0.132312
0.117 , 0.159371
0.118 , 0.183864
0.119 , 0.20448
0.12 , 0.220293
0.121 , 0.230812
0.122 , 0.236005
0.123 , 0.236285
0.124 , 0.232472
0.125 , 0.225723
0.126 , 0.217443
0.127 , 0.209171
0.128 , 0.202473
0.129 , 0.198818
0.13 , 0.199468
0.131 , 0.205389
0.132 , 0.217173
0.133 , 0.234988
0.134 , 0.258564
0.135 , 0.287202
0.136 , 0.319818
0.137 , 0.355006
0.138 , 0.391131
0.139 , 0.426436
0.14 , 0.459149
0.141 , 0.487606
0.142 , 0.510352
0.143 , 0.526236
0.144 , 0.534484
0.145 , 0.534749
0.146 , 0.527124
0.147 , 0.512137
0.148 , 0.490711
0.149 , 0.464097
0.15 , 0.433791
0.151 , 0.401433
0.152 , 0.368696
0.153 , 0.337178
0.154 , 0.3083
0.155 , 0.283214
0.156 , 0.262739
0.157 , 0.247312
0.158 , 0.236971
0.159 , 0.23137
0.16 , 0.229811
0.161 , 0.231312
0.162 , 0.234683
0.163 , 0.238628
0.164 , 0.241842
0.165 , 0.243115
0.166 , 0.24143
0.167 , 0.236037
0.168 , 0.226514
0.169 , 0.212806
0.17 , 0.195232
0.171 , 0.174465
0.172 , 0.151485
0.173 , 0.127517
0.174 , 0.10394
0.175 , 0.0821906
0.176 , 0.0636593
0.177 , 0.0495887
0.178 , 0.0409818
0.179 , 0.0385263
0.18 , 0.0425393
0.181 , 0.0529382
0.182 , 0.0692385
0.183 , 0.0905801
0.184 , 0.11578
0.185 , 0.143405
0.186 , 0.17187
0.187 , 0.199535
0.188 , 0.22482
0.189 , 0.246308
0.19 , 0.262839
0.191 , 0.273592
0.192 , 0.278138
0.193 , 0.276474
0.194 , 0.269018
0.195 , 0.25659
0.196 , 0.240351
0.197 , 0.221731
0.198 , 0.202333
0.199 , 0.183824
0.2 , 0.167824
0.201 , 0.1558
0.202 , 0.148964
0.203 , 0.148196
0.204 , 0.153979
0.205 , 0.166367
0.206 , 0.184985
0.207 , 0.209045
0.208 , 0.237401
0.209 , 0.268623
0.21 , 0.301087
0.211 , 0.333079
0.212 , 0.362908
0.213 , 0.389013
0.214 , 0.410058
0.215 , 0.425019
0.216 , 0.433241
0.217 , 0.434479
0.218 , 0.428908
0.219 , 0.417098
0.22 , 0.399978
0.221 , 0.378765
0.222 , 0.35488
0.223 , 0.329849
0.224 , 0.305203
0.225 , 0.282373
0.226 , 0.2626
0.227 , 0.246853
0.228 , 0.235773
0.229 , 0.229633
0.23 , 0.228328
0.231 , 0.231393
0.232 , 0.238039
0.233 , 0.247213
0.234 , 0.257681
0.235 , 0.268111
0.236 , 0.277175
0.237 , 0.283637
0.238 , 0.286441
0.239 , 0.284787
0.24 , 0.27818
0.241 , 0.266472
0.242 , 0.249861
0.243 , 0.228888
0.244 , 0.204393
0.245 , 0.177459
0.246 , 0.149341
0.247 , 0.121382
0.248 , 0.0949261
0.249 , 0.071227
0.25 , 0.051372
0.251 , 0.036212
0.252 , 0.0263108
0.253 , 0.0219143
0.254 , 0.0229408
0.255 , 0.0289944
0.256 , 0.0393989
0.257 , 0.0532499
0.258 , 0.0694819
0.259 , 0.086945
0.26 , 0.104485
0.261 , 0.121025
0.262 , 0.135634
0.263 , 0.147593
0.264 , 0.156437
0.265 , 0.161982
0.266 , 0.164329
0.267 , 0.163855
0.268 , 0.161173
0.269 , 0.157082
0.27 , 0.152507
0.271 , 0.148424
0.272 , 0.145782
0.273 , 0.145433
0.274 , 0.148065
0.275 , 0.154144
0.276 , 0.163879
0.277 , 0.177199
0.278 , 0.193752
0.279 , 0.212928
0.28 , 0.233889
0.281 , 0.25563
0.282 , 0.277044
0.283 , 0.296992
0.284 , 0.314382
0.285 , 0.328244
0.286 , 0.337797
0.287 , 0.342501
0.288 , 0.342097
0.289 , 0.336627
0.29 , 0.326436
0.291 , 0.312146
0.292 , 0.294625
0.293 , 0.274927
0.294 , 0.254225
0.295 , 0.233735
0.296 , 0.214642
0.297 , 0.198014
0.298 , 0.184742
0.299 , 0.175477
0.3 , 0.17059
0.301 , 0.170149
0.302 , 0.173914
0.303 , 0.181358
0.304 , 0.191697
0.305 , 0.203949
0.306 , 0.216997
0.307 , 0.229665
0.308 , 0.240795
0.309 , 0.249329
0.31 , 0.254374
0.311 , 0.255266
0.312 , 0.251614
0.313 , 0.243327
0.314 , 0.23062
0.315 , 0.213999
0.316 , 0.194233
0.317 , 0.172302
0.318 , 0.149331
0.319 , 0.126522
0.32 , 0.105073
0.321 , 0.0861007
0.322 , 0.0705707
0.323 , 0.0592344
0.324 , 0.0525829
0.325 , 0.0508165
0.326 , 0.0538346
0.327 , 0.0612448
0.328 , 0.0723914
0.329 , 0.0864007
0.33 , 0.102241
0.331 , 0.118793
0.332 , 0.134922
0.333 , 0.149555
0.334 , 0.161755
0.335 , 0.170773
0.336 , 0.176105
0.337 , 0.177518
0.338 , 0.175063
0.339 , 0.169072
0.34 , 0.160128
0.341 , 0.149029
0.342 , 0.136724
0.343 , 0.124255
0.344 , 0.112681
0.345 , 0.103007
0.346 , 0.0961161
0.347 , 0.0927106
0.348 , 0.0932639
0.349 , 0.0979907
0.35 , 0.106834
0.351 , 0.119468
0.352 , 0.135326
0.353 , 0.153634
0.354 , 0.173465
0.355 , 0.193806
0.356 , 0.213617
0.357 , 0.231908
0.358 , 0.247796
0.359 , 0.260568
0.36 , 0.269717
0.361 , 0.274978
0.362 , 0.276336
0.363 , 0.27402
0.364 , 0.268484
