0 , 1
0 , 1
0.001 , 0.986832
0.002 , 0.952264
0.003 , 0.89888
0.004 , 0.830611
0.005 , 0.752339
0.006 , 0.669409
0.007 , 0.587117
0.008 , 0.510211
0.009 , 0.442472
0.01 , 0.38642
0.011 , 0.343169
0.012 , 0.312439
0.013 , 0.292735
0.014 , 0.281647
0.015 , 0.276246
0.016 , 0.273523
0.017 , 0.270809
0.018 , 0.266137
0.019 , 0.258499
0.02 , 0.247957
0.021 , 0.235617
0.022 , 0.223453
0.023 , 0.214012
0.024 , 0.210043
0.025 , 0.214078
0.026 , 0.228049
0.027 , 0.252955
0.028 , 0.288645
0.029 , 0.333744
0.03 , 0.385716
0.031 , 0.441085
0.032 , 0.495762
0.033 , 0.545468
0.034 , 0.586183
0.035 , 0.614583
0.036 , 0.628403
0.037 , 0.626696
0.038 , 0.609941
0.039 , 0.580002
0.04 , 0.539932
0.041 , 0.493648
0.042 , 0.445511
0.043 , 0.399858
0.044 , 0.360546
0.045 , 0.330549
0.046 , 0.31166
0.047 , 0.304332
0.048 , 0.307667
0.049 , 0.319567
0.05 , 0.337008
0.051 , 0.356427
0.052 , 0.374152
0.053 , 0.38685
0.054 , 0.391917
0.055 , 0.38778
0.056 , 0.374075
0.057 , 0.351672
0.058 , 0.322562
0.059 , 0.289602
0.06 , 0.256163
0.061 , 0.225723
0.062 , 0.201442
0.063 , 0.185784
0.064 , 0.180222
0.065 , 0.185063
0.066 , 0.199416
0.067 , 0.221296
0.068 , 0.247866
0.069 , 0.275778
0.07 , 0.301571
0.071 , 0.322084
0.072 , 0.334835
0.073 , 0.33831
0.074 , 0.332147
0.075 , 0.317175
0.076 , 0.295314
0.077 , 0.269344
0.078 , 0.242574
0.079 , 0.218446
0.08 , 0.200125
0.081 , 0.190122
0.082 , 0.18999
0.083 , 0.200142
0.084 , 0.219799
0.085 , 0.247077
0.086 , 0.279211
0.087 , 0.312878
0.088 , 0.344594
0.089 , 0.371121
0.09 , 0.389852
0.091 , 0.399124
0.092 , 0.398412
0.093 , 0.388397
0.094 , 0.370888
0.095 , 0.34861
0.096 , 0.324889
0.097 , 0.303252
0.098 , 0.287019
0.099 , 0.278902
0.1 , 0.280681
0.101 , 0.292983
0.102 , 0.315198
0.103 , 0.345527
0.104 , 0.381183
0.105 , 0.41869
0.106 , 0.454267
0.107 , 0.484255
0.108 , 0.505512
0.109 , 0.515765
0.11 , 0.513854
0.111 , 0.499854
0.112 , 0.475048
0.113 , 0.441779
0.114 , 0.403169
0.115 , 0.362767
0.116 , 0.32415
0.117 , 0.290524
0.118 , 0.264386
0.119 , 0.247266
0.12 , 0.239595
0.121 , 0.240701
0.122 , 0.248939
0.123 , 0.261931
0.124 , 0.276896
0.125 , 0.291021
0.126 , 0.301822
0.127 , 0.307477
0.128 , 0.307054
0.129 , 0.300637
0.13 , 0.289321
0.131 , 0.275075
0.132 , 0.2605
0.133 , 0.248497
0.134 , 0.241897
0.135 , 0.24309
0.136 , 0.253702
0.137 , 0.274356
0.138 , 0.30455
0.139 , 0.342665
0.14 , 0.386103
0.141 , 0.431545
0.142 , 0.475295
0.143 , 0.513672
0.144 , 0.543406
0.145 , 0.561995
0.146 , 0.567976
0.147 , 0.561081
0.148 , 0.542268
0.149 , 0.513608
0.15 , 0.478052
0.151 , 0.43911
0.152 , 0.400456
0.153 , 0.365537
0.154 , 0.337196
0.155 , 0.317382
0.156 , 0.306961
0.157 , 0.305649
0.158 , 0.312087
0.159 , 0.324031
0.16 , 0.338645
0.161 , 0.352857
0.162 , 0.363732
0.163 , 0.368832
0.164 , 0.3665
0.165 , 0.356056
0.166 , 0.337868
0.167 , 0.313299
0.168 , 0.284535
0.169 , 0.254315
0.17 , 0.225596
0.171 , 0.201198
0.172 , 0.183467
0.173 , 0.173993
0.174 , 0.173427
0.175 , 0.181409
0.176 , 0.196622
0.177 , 0.216958
0.178 , 0.239781
0.179 , 0.262254
0.18 , 0.28169
0.181 , 0.295882
0.182 , 0.303379
0.183 , 0.303665
0.184 , 0.297228
0.185 , 0.285505
0.186 , 0.270711
0.187 , 0.255567
0.188 , 0.242972
0.189 , 0.235638
0.19 , 0.235751
0.191 , 0.244683
0.192 , 0.262799
0.193 , 0.289379
0.194 , 0.322662
0.195 , 0.360018
0.196 , 0.398216
0.197 , 0.433764
0.198 , 0.463289
0.199 , 0.483896
0.2 , 0.493489
0.201 , 0.490991
0.202 , 0.476461
0.203 , 0.451083
0.204 , 0.417031
0.205 , 0.377227
0.206 , 0.33502
0.207 , 0.293823
0.208 , 0.256752
0.209 , 0.226305
0.21 , 0.204115
0.211 , 0.190816
0.212 , 0.18602
0.213 , 0.188416
0.214 , 0.195973
0.215 , 0.206227
0.216 , 0.216605
0.217 , 0.224761
0.218 , 0.228873
0.219 , 0.22787
0.22 , 0.221561
0.221 , 0.210652
0.222 , 0.196647
0.223 , 0.181656
0.224 , 0.168114
0.225 , 0.158466
0.226 , 0.154847
0.227 , 0.158791
0.228 , 0.171018
0.229 , 0.191315
0.23 , 0.218525
0.231 , 0.250655
0.232 , 0.285085
0.233 , 0.318856
0.234 , 0.348993
0.235 , 0.372854
0.236 , 0.388422
0.237 , 0.394544
0.238 , 0.391064
0.239 , 0.37885
0.24 , 0.359692
0.241 , 0.336108
0.242 , 0.311055
0.243 , 0.287593
0.244 , 0.268542
0.245 , 0.256157
0.246 , 0.251876
0.247 , 0.256158
0.248 , 0.268433
0.249 , 0.287173
0.25 , 0.310068
0.251 , 0.334296
0.252 , 0.356843
0.253 , 0.374851
0.254 , 0.385942
0.255 , 0.388483
0.256 , 0.381771
0.257 , 0.366101
0.258 , 0.342728
0.259 , 0.313715
0.26 , 0.281695
0.261 , 0.24956
0.262 , 0.220142
0.263 , 0.195891
0.264 , 0.17861
0.265 , 0.169267
0.266 , 0.167907
0.267 , 0.173681
0.268 , 0.184965
0.269 , 0.199586
0.27 , 0.215096
0.271 , 0.229081
0.272 , 0.239463
0.273 , 0.244748
0.274 , 0.244211
0.275 , 0.237976
0.276 , 0.226994
0.277 , 0.212921
0.278 , 0.197904
0.279 , 0.18431
0.28 , 0.174426
0.281 , 0.170166
0.282 , 0.172821
0.283 , 0.182887
0.284 , 0.199981
0.285 , 0.222869
0.286 , 0.249593
0.287 , 0.277686
0.288 , 0.304453
0.289 , 0.32728
0.29 , 0.343937
0.291 , 0.352842
0.292 , 0.353247
0.293 , 0.345337
0.294 , 0.330213
0.295 , 0.309775
0.296 , 0.286514
0.297 , 0.263228
0.298 , 0.242711
0.299 , 0.227436
0.3 , 0.219271
0.301 , 0.219272
0.302 , 0.227562
0.303 , 0.243318
0.304 , 0.264859
0.305 , 0.289841
0.306 , 0.315516
0.307 , 0.339039
0.308 , 0.357782
0.309 , 0.369618
0.31 , 0.37315
0.311 , 0.367849
0.312 , 0.354099
0.313 , 0.333128
0.314 , 0.306852
0.315 , 0.277648
0.316 , 0.248065
0.317 , 0.220541
0.318 , 0.197128
0.319 , 0.179274
0.32 , 0.167688
0.321 , 0.162292
0.322 , 0.162273
0.323 , 0.166229
0.324 , 0.172379
0.325 , 0.178826
0.326 , 0.183825
0.327 , 0.186031
0.328 , 0.184699
0.329 , 0.179798
0.33 , 0.172044
0.331 , 0.162821
0.332 , 0.154029
0.333 , 0.147847
0.334 , 0.146461
0.335 , 0.151778
0.336 , 0.165162
0.337 , 0.187226
0.338 , 0.217704
0.339 , 0.255422
0.34 , 0.298368
0.341 , 0.34386
0.342 , 0.388795
0.343 , 0.429941
0.344 , 0.464259
0.345 , 0.489201
0.346 , 0.502961
0.347 , 0.504645
0.348 , 0.494353
0.349 , 0.473148
0.35 , 0.442932
0.351 , 0.406233
0.352 , 0.365931
0.353 , 0.324959
0.354 , 0.286009
0.355 , 0.251268
0.356 , 0.222235
0.357 , 0.199613
0.358 , 0.183299
0.359 , 0.172477
0.36 , 0.165784
0.361 , 0.161537
0.362 , 0.157997
0.363 , 0.153621
0.364 , 0.147291
0.365 , 0.138475
0.366 , 0.127308
0.367 , 0.114584
0.368 , 0.101662
