0 , 1.5708 , 0.244433
0.15708 , 1.5708 , 0.245176
0.314159 , 1.5708 , 0.245178
0.471239 , 1.5708 , 0.245186
0.628319 , 1.5708 , 0.245199
0.785398 , 1.5708 , 0.245217
0.942478 , 1.5708 , 0.245237
1.09956 , 1.5708 , 0.245256
1.25664 , 1.5708 , 0.245273
1.41372 , 1.5708 , 0.245285
1.5708 , 1.5708 , 0.245291
1.72788 , 1.5708 , 0.245291
1.88496 , 1.5708 , 0.245285
2.04204 , 1.5708 , 0.245276
2.19911 , 1.5708 , 0.245264
2.35619 , 1.5708 , 0.24525
2.51327 , 1.5708 , 0.245235
2.67035 , 1.5708 , 0.24522
2.82743 , 1.5708 , 0.245206
2.98451 , 1.5708 , 0.245195
