0 , 1 , 0
0 , 1 , 0
0.001 , 0.998695 , 0.000998262
0.002 , 0.997001 , 0.00199231
0.003 , 0.994977 , 0.00298113
0.004 , 0.992711 , 0.00396385
0.005 , 0.990309 , 0.00493983
0.006 , 0.987882 , 0.00590866
0.007 , 0.985529 , 0.00687019
0.008 , 0.983333 , 0.00782447
0.009 , 0.981344 , 0.00877177
0.01 , 0.979584 , 0.00971244
0.011 , 0.978043 , 0.0106469
0.012 , 0.976688 , 0.0115757
0.013 , 0.975472 , 0.0124992
0.014 , 0.974344 , 0.0134179
0.015 , 0.973261 , 0.0143321
0.016 , 0.972195 , 0.0152421
0.017 , 0.971141 , 0.0161483
0.018 , 0.970113 , 0.0170509
0.019 , 0.969146 , 0.0179504
0.02 , 0.968287 , 0.0188472
0.021 , 0.967586 , 0.0197417
0.022 , 0.967082 , 0.0206346
0.023 , 0.966798 , 0.0215263
0.024 , 0.966729 , 0.0224174
0.025 , 0.96684 , 0.0233084
0.026 , 0.967068 , 0.0241995
0.027 , 0.967323 , 0.0250907
0.028 , 0.967502 , 0.0259822
0.029 , 0.967502 , 0.0268734
0.03 , 0.967228 , 0.0277638
0.031 , 0.966609 , 0.0286528
0.032 , 0.965609 , 0.0295395
0.033 , 0.964227 , 0.0304231
0.034 , 0.962502 , 0.0313026
0.035 , 0.960503 , 0.0321775
0.036 , 0.958326 , 0.0330471
0.037 , 0.956075 , 0.0339112
0.038 , 0.953852 , 0.0347697
0.039 , 0.951744 , 0.0356226
0.04 , 0.949814 , 0.0364702
0.041 , 0.948096 , 0.037313
0.042 , 0.946592 , 0.0381514
0.043 , 0.945279 , 0.0389859
0.044 , 0.944115 , 0.0398171
0.045 , 0.943047 , 0.0406452
0.046 , 0.942026 , 0.0414708
0.047 , 0.941016 , 0.0422941
0.048 , 0.939997 , 0.0431154
0.049 , 0.938972 , 0.0439348
0.05 , 0.937967 , 0.0447527
0.051 , 0.937023 , 0.0455693
0.052 , 0.936191 , 0.046385
0.053 , 0.935517 , 0.0472002
0.054 , 0.935038 , 0.0480154
0.055 , 0.934768 , 0.0488308
0.056 , 0.934694 , 0.049647
0.057 , 0.934773 , 0.0504642
0.058 , 0.934938 , 0.0512826
0.059 , 0.9351 , 0.052102
0.06 , 0.93516 , 0.0529222
0.061 , 0.935024 , 0.0537426
0.062 , 0.934614 , 0.0545628
0.063 , 0.933877 , 0.0553817
0.064 , 0.932794 , 0.0561986
0.065 , 0.931381 , 0.0570124
0.066 , 0.929691 , 0.0578226
0.067 , 0.927801 , 0.0586282
0.068 , 0.925803 , 0.0594288
0.069 , 0.923796 , 0.0602241
0.07 , 0.921868 , 0.061014
0.071 , 0.920086 , 0.0617986
0.072 , 0.918495 , 0.0625779
0.073 , 0.917104 , 0.0633524
0.074 , 0.915899 , 0.0641224
0.075 , 0.914842 , 0.0648882
0.076 , 0.913881 , 0.0656501
0.077 , 0.912961 , 0.0664082
0.078 , 0.912038 , 0.0671629
