0 , 1.5708 , 0.117305
0.15708 , 1.5708 , 0.117378
0.314159 , 1.5708 , 0.117377
0.471239 , 1.5708 , 0.117377
0.628319 , 1.5708 , 0.117376
0.785398 , 1.5708 , 0.117375
0.942478 , 1.5708 , 0.117374
1.09956 , 1.5708 , 0.117373
1.25664 , 1.5708 , 0.117372
1.41372 , 1.5708 , 0.117372
1.5708 , 1.5708 , 0.117372
1.72788 , 1.5708 , 0.117373
1.88496 , 1.5708 , 0.117373
2.04204 , 1.5708 , 0.117374
2.19911 , 1.5708 , 0.117375
2.35619 , 1.5708 , 0.117376
2.51327 , 1.5708 , 0.117377
2.67035 , 1.5708 , 0.117378
2.82743 , 1.5708 , 0.117378
2.98451 , 1.5708 , 0.117379
