0 , 1 , 0
0.144 , -nan(ind) , -nan(ind)
0.145 , -nan(ind) , -nan(ind)
0.146 , -nan(ind) , -nan(ind)
0.147 , -nan(ind) , -nan(ind)
0.148 , -nan(ind) , -nan(ind)
0.149 , -nan(ind) , -nan(ind)
0.15 , -nan(ind) , -nan(ind)
0.151 , -nan(ind) , -nan(ind)
0.152 , -nan(ind) , -nan(ind)
0.153 , -nan(ind) , -nan(ind)
0.154 , -nan(ind) , -nan(ind)
0.155 , -nan(ind) , -nan(ind)
0.156 , -nan(ind) , -nan(ind)
0.157 , -nan(ind) , -nan(ind)
0.158 , -nan(ind) , -nan(ind)
0.159 , -nan(ind) , -nan(ind)
0.16 , -nan(ind) , -nan(ind)
0.161 , -nan(ind) , -nan(ind)
0.162 , -nan(ind) , -nan(ind)
0.163 , -nan(ind) , -nan(ind)
0.164 , -nan(ind) , -nan(ind)
0.165 , -nan(ind) , -nan(ind)
0.166 , -nan(ind) , -nan(ind)
0.167 , -nan(ind) , -nan(ind)
0.168 , -nan(ind) , -nan(ind)
0.169 , -nan(ind) , -nan(ind)
0.17 , -nan(ind) , -nan(ind)
0.171 , -nan(ind) , -nan(ind)
0.172 , -nan(ind) , -nan(ind)
0.173 , -nan(ind) , -nan(ind)
0.174 , -nan(ind) , -nan(ind)
0.175 , -nan(ind) , -nan(ind)
0.176 , -nan(ind) , -nan(ind)
0.177 , -nan(ind) , -nan(ind)
0.178 , -nan(ind) , -nan(ind)
0.179 , -nan(ind) , -nan(ind)
0.18 , -nan(ind) , -nan(ind)
0.181 , -nan(ind) , -nan(ind)
0.182 , -nan(ind) , -nan(ind)
0.183 , -nan(ind) , -nan(ind)
0.184 , -nan(ind) , -nan(ind)
0.185 , -nan(ind) , -nan(ind)
0.186 , -nan(ind) , -nan(ind)
0.187 , -nan(ind) , -nan(ind)
0.188 , -nan(ind) , -nan(ind)
0.189 , -nan(ind) , -nan(ind)
0.19 , -nan(ind) , -nan(ind)
0.191 , -nan(ind) , -nan(ind)
0.192 , -nan(ind) , -nan(ind)
0.193 , -nan(ind) , -nan(ind)
0.194 , -nan(ind) , -nan(ind)
0.195 , -nan(ind) , -nan(ind)
0.196 , -nan(ind) , -nan(ind)
0.197 , -nan(ind) , -nan(ind)
0.198 , -nan(ind) , -nan(ind)
0.199 , -nan(ind) , -nan(ind)
0.2 , -nan(ind) , -nan(ind)
0.201 , -nan(ind) , -nan(ind)
0.202 , -nan(ind) , -nan(ind)
0.203 , -nan(ind) , -nan(ind)
0.204 , -nan(ind) , -nan(ind)
0.205 , -nan(ind) , -nan(ind)
0.206 , -nan(ind) , -nan(ind)
0.207 , -nan(ind) , -nan(ind)
0.208 , -nan(ind) , -nan(ind)
0.209 , -nan(ind) , -nan(ind)
0.21 , -nan(ind) , -nan(ind)
0.211 , -nan(ind) , -nan(ind)
0.212 , -nan(ind) , -nan(ind)
0.213 , -nan(ind) , -nan(ind)
0.214 , -nan(ind) , -nan(ind)
0.215 , -nan(ind) , -nan(ind)
0.216 , -nan(ind) , -nan(ind)
0.217 , -nan(ind) , -nan(ind)
0.218 , -nan(ind) , -nan(ind)
0.219 , -nan(ind) , -nan(ind)
0.22 , -nan(ind) , -nan(ind)
0.221 , -nan(ind) , -nan(ind)
0.222 , -nan(ind) , -nan(ind)
0.223 , -nan(ind) , -nan(ind)
0.224 , -nan(ind) , -nan(ind)
0.225 , -nan(ind) , -nan(ind)
0.226 , -nan(ind) , -nan(ind)
0.227 , -nan(ind) , -nan(ind)
0.228 , -nan(ind) , -nan(ind)
0.229 , -nan(ind) , -nan(ind)
0.23 , -nan(ind) , -nan(ind)
0.231 , -nan(ind) , -nan(ind)
0.232 , -nan(ind) , -nan(ind)
0.233 , -nan(ind) , -nan(ind)
0.234 , -nan(ind) , -nan(ind)
0.235 , -nan(ind) , -nan(ind)
0.236 , -nan(ind) , -nan(ind)
0.237 , -nan(ind) , -nan(ind)
0.238 , -nan(ind) , -nan(ind)
0.239 , -nan(ind) , -nan(ind)
0.24 , -nan(ind) , -nan(ind)
0.241 , -nan(ind) , -nan(ind)
0.242 , -nan(ind) , -nan(ind)
0.243 , -nan(ind) , -nan(ind)
0.244 , -nan(ind) , -nan(ind)
0.245 , -nan(ind) , -nan(ind)
0.246 , -nan(ind) , -nan(ind)
0.247 , -nan(ind) , -nan(ind)
0.248 , -nan(ind) , -nan(ind)
0.249 , -nan(ind) , -nan(ind)
0.25 , -nan(ind) , -nan(ind)
0.251 , -nan(ind) , -nan(ind)
0.252 , -nan(ind) , -nan(ind)
0.253 , -nan(ind) , -nan(ind)
0.254 , -nan(ind) , -nan(ind)
0.255 , -nan(ind) , -nan(ind)
0.256 , -nan(ind) , -nan(ind)
0.257 , -nan(ind) , -nan(ind)
0.258 , -nan(ind) , -nan(ind)
0.259 , -nan(ind) , -nan(ind)
0.26 , -nan(ind) , -nan(ind)
0.261 , -nan(ind) , -nan(ind)
0.262 , -nan(ind) , -nan(ind)
0.263 , -nan(ind) , -nan(ind)
0.264 , -nan(ind) , -nan(ind)
0.265 , -nan(ind) , -nan(ind)
0.266 , -nan(ind) , -nan(ind)
0.267 , -nan(ind) , -nan(ind)
0.268 , -nan(ind) , -nan(ind)
0.269 , -nan(ind) , -nan(ind)
0.27 , -nan(ind) , -nan(ind)
0.271 , -nan(ind) , -nan(ind)
0.272 , -nan(ind) , -nan(ind)
0.273 , -nan(ind) , -nan(ind)
0.274 , -nan(ind) , -nan(ind)
0.275 , -nan(ind) , -nan(ind)
0.276 , -nan(ind) , -nan(ind)
0.277 , -nan(ind) , -nan(ind)
0.278 , -nan(ind) , -nan(ind)
0.279 , -nan(ind) , -nan(ind)
0.28 , -nan(ind) , -nan(ind)
0.281 , -nan(ind) , -nan(ind)
0.282 , -nan(ind) , -nan(ind)
0.283 , -nan(ind) , -nan(ind)
0.284 , -nan(ind) , -nan(ind)
0.285 , -nan(ind) , -nan(ind)
0.286 , -nan(ind) , -nan(ind)
0.287 , -nan(ind) , -nan(ind)
0.288 , -nan(ind) , -nan(ind)
0.289 , -nan(ind) , -nan(ind)
0.29 , -nan(ind) , -nan(ind)
0.291 , -nan(ind) , -nan(ind)
0.292 , -nan(ind) , -nan(ind)
0.293 , -nan(ind) , -nan(ind)
0.294 , -nan(ind) , -nan(ind)
0.295 , -nan(ind) , -nan(ind)
0.296 , -nan(ind) , -nan(ind)
0.297 , -nan(ind) , -nan(ind)
0.298 , -nan(ind) , -nan(ind)
0.299 , -nan(ind) , -nan(ind)
0.3 , -nan(ind) , -nan(ind)
0.301 , -nan(ind) , -nan(ind)
0.302 , -nan(ind) , -nan(ind)
0.303 , -nan(ind) , -nan(ind)
0.304 , -nan(ind) , -nan(ind)
0.305 , -nan(ind) , -nan(ind)
0.306 , -nan(ind) , -nan(ind)
0.307 , -nan(ind) , -nan(ind)
0.308 , -nan(ind) , -nan(ind)
0.309 , -nan(ind) , -nan(ind)
0.31 , -nan(ind) , -nan(ind)
0.311 , -nan(ind) , -nan(ind)
0.312 , -nan(ind) , -nan(ind)
0.313 , -nan(ind) , -nan(ind)
0.314 , -nan(ind) , -nan(ind)
0.315 , -nan(ind) , -nan(ind)
0.316 , -nan(ind) , -nan(ind)
0.317 , -nan(ind) , -nan(ind)
0.318 , -nan(ind) , -nan(ind)
0.319 , -nan(ind) , -nan(ind)
0.32 , -nan(ind) , -nan(ind)
0.321 , -nan(ind) , -nan(ind)
0.322 , -nan(ind) , -nan(ind)
0.323 , -nan(ind) , -nan(ind)
0.324 , -nan(ind) , -nan(ind)
0.325 , -nan(ind) , -nan(ind)
0.326 , -nan(ind) , -nan(ind)
0.327 , -nan(ind) , -nan(ind)
0.328 , -nan(ind) , -nan(ind)
0.329 , -nan(ind) , -nan(ind)
0.33 , -nan(ind) , -nan(ind)
0.331 , -nan(ind) , -nan(ind)
0.332 , -nan(ind) , -nan(ind)
0.333 , -nan(ind) , -nan(ind)
0.334 , -nan(ind) , -nan(ind)
0.335 , -nan(ind) , -nan(ind)
0.336 , -nan(ind) , -nan(ind)
0.337 , -nan(ind) , -nan(ind)
0.338 , -nan(ind) , -nan(ind)
0.339 , -nan(ind) , -nan(ind)
0.34 , -nan(ind) , -nan(ind)
0.341 , -nan(ind) , -nan(ind)
0.342 , -nan(ind) , -nan(ind)
0.343 , -nan(ind) , -nan(ind)
0.344 , -nan(ind) , -nan(ind)
0.345 , -nan(ind) , -nan(ind)
0.346 , -nan(ind) , -nan(ind)
0.347 , -nan(ind) , -nan(ind)
0.348 , -nan(ind) , -nan(ind)
0.349 , -nan(ind) , -nan(ind)
0.35 , -nan(ind) , -nan(ind)
0.351 , -nan(ind) , -nan(ind)
0.352 , -nan(ind) , -nan(ind)
0.353 , -nan(ind) , -nan(ind)
0.354 , -nan(ind) , -nan(ind)
0.355 , -nan(ind) , -nan(ind)
0.356 , -nan(ind) , -nan(ind)
0.357 , -nan(ind) , -nan(ind)
0.358 , -nan(ind) , -nan(ind)
0.359 , -nan(ind) , -nan(ind)
0.36 , -nan(ind) , -nan(ind)
0.361 , -nan(ind) , -nan(ind)
0.362 , -nan(ind) , -nan(ind)
0.363 , -nan(ind) , -nan(ind)
0.364 , -nan(ind) , -nan(ind)
0.365 , -nan(ind) , -nan(ind)
0.366 , -nan(ind) , -nan(ind)
0.367 , -nan(ind) , -nan(ind)
0.368 , -nan(ind) , -nan(ind)
0.369 , -nan(ind) , -nan(ind)
0.37 , -nan(ind) , -nan(ind)
0.371 , -nan(ind) , -nan(ind)
0.372 , -nan(ind) , -nan(ind)
0.373 , -nan(ind) , -nan(ind)
0.374 , -nan(ind) , -nan(ind)
0.375 , -nan(ind) , -nan(ind)
0.376 , -nan(ind) , -nan(ind)
0.377 , -nan(ind) , -nan(ind)
0.378 , -nan(ind) , -nan(ind)
0.379 , -nan(ind) , -nan(ind)
0.38 , -nan(ind) , -nan(ind)
0.381 , -nan(ind) , -nan(ind)
0.382 , -nan(ind) , -nan(ind)
0.383 , -nan(ind) , -nan(ind)
0.384 , -nan(ind) , -nan(ind)
0.385 , -nan(ind) , -nan(ind)
0.386 , -nan(ind) , -nan(ind)
0.387 , -nan(ind) , -nan(ind)
0.388 , -nan(ind) , -nan(ind)
0.389 , -nan(ind) , -nan(ind)
0.39 , -nan(ind) , -nan(ind)
0.391 , -nan(ind) , -nan(ind)
0.392 , -nan(ind) , -nan(ind)
0.393 , -nan(ind) , -nan(ind)
0.394 , -nan(ind) , -nan(ind)
0.395 , -nan(ind) , -nan(ind)
0.396 , -nan(ind) , -nan(ind)
0.397 , -nan(ind) , -nan(ind)
0.398 , -nan(ind) , -nan(ind)
0.399 , -nan(ind) , -nan(ind)
0.4 , -nan(ind) , -nan(ind)
0.401 , -nan(ind) , -nan(ind)
0.402 , -nan(ind) , -nan(ind)
0.403 , -nan(ind) , -nan(ind)
0.404 , -nan(ind) , -nan(ind)
0.405 , -nan(ind) , -nan(ind)
0.406 , -nan(ind) , -nan(ind)
0.407 , -nan(ind) , -nan(ind)
0.408 , -nan(ind) , -nan(ind)
0.409 , -nan(ind) , -nan(ind)
0.41 , -nan(ind) , -nan(ind)
0.411 , -nan(ind) , -nan(ind)
0.412 , -nan(ind) , -nan(ind)
0.413 , -nan(ind) , -nan(ind)
0.414 , -nan(ind) , -nan(ind)
0.415 , -nan(ind) , -nan(ind)
0.416 , -nan(ind) , -nan(ind)
0.417 , -nan(ind) , -nan(ind)
0.418 , -nan(ind) , -nan(ind)
0.419 , -nan(ind) , -nan(ind)
0.42 , -nan(ind) , -nan(ind)
0.421 , -nan(ind) , -nan(ind)
0.422 , -nan(ind) , -nan(ind)
0.423 , -nan(ind) , -nan(ind)
0.424 , -nan(ind) , -nan(ind)
0.425 , -nan(ind) , -nan(ind)
0.426 , -nan(ind) , -nan(ind)
0.427 , -nan(ind) , -nan(ind)
0.428 , -nan(ind) , -nan(ind)
0.429 , -nan(ind) , -nan(ind)
0.43 , -nan(ind) , -nan(ind)
0.431 , -nan(ind) , -nan(ind)
0.432 , -nan(ind) , -nan(ind)
0.433 , -nan(ind) , -nan(ind)
0.434 , -nan(ind) , -nan(ind)
0.435 , -nan(ind) , -nan(ind)
0.436 , -nan(ind) , -nan(ind)
0.437 , -nan(ind) , -nan(ind)
0.438 , -nan(ind) , -nan(ind)
0.439 , -nan(ind) , -nan(ind)
0.44 , -nan(ind) , -nan(ind)
0.441 , -nan(ind) , -nan(ind)
0.442 , -nan(ind) , -nan(ind)
0.443 , -nan(ind) , -nan(ind)
0.444 , -nan(ind) , -nan(ind)
