0 , 1 , 0
0 , 1 , 0
0.001 , 0.997797 , 0.000997812
0.002 , 0.995208 , 0.00199052
0.003 , 0.992294 , 0.0029771
0.004 , 0.989142 , 0.00395671
0.005 , 0.98586 , 0.00492871
0.006 , 0.982558 , 0.0058927
0.007 , 0.979335 , 0.00684854
0.008 , 0.976273 , 0.00779629
0.009 , 0.973423 , 0.00873621
0.01 , 0.970804 , 0.00966868
0.011 , 0.968407 , 0.0105942
0.012 , 0.966198 , 0.0115131
0.013 , 0.964131 , 0.012426
0.014 , 0.962154 , 0.0133332
0.015 , 0.960225 , 0.0142351
0.016 , 0.958315 , 0.0151321
0.017 , 0.956419 , 0.0160244
0.018 , 0.954552 , 0.0169124
0.019 , 0.952748 , 0.0177964
0.02 , 0.951054 , 0.018677
0.021 , 0.949518 , 0.0195545
0.022 , 0.94818 , 0.0204296
0.023 , 0.94706 , 0.0213028
0.024 , 0.946155 , 0.0221746
0.025 , 0.945428 , 0.0230454
0.026 , 0.944816 , 0.0239155
0.027 , 0.944232 , 0.0247851
0.028 , 0.943574 , 0.025654
0.029 , 0.942739 , 0.0265219
0.03 , 0.941635 , 0.0273884
0.031 , 0.940192 , 0.0282525
0.032 , 0.938375 , 0.0291137
0.033 , 0.936185 , 0.029971
0.034 , 0.93366 , 0.0308236
0.035 , 0.93087 , 0.0316708
0.036 , 0.927908 , 0.0325122
0.037 , 0.924878 , 0.0333473
0.038 , 0.921881 , 0.0341761
0.039 , 0.919001 , 0.0349987
0.04 , 0.916301 , 0.0358155
0.041 , 0.913812 , 0.0366267
0.042 , 0.911538 , 0.0374329
0.043 , 0.909453 , 0.0382345
0.044 , 0.907517 , 0.0390322
0.045 , 0.905679 , 0.0398262
0.046 , 0.90389 , 0.0406169
0.047 , 0.902112 , 0.0414047
0.048 , 0.900329 , 0.0421898
0.049 , 0.898543 , 0.0429724
0.05 , 0.896779 , 0.0437528
0.051 , 0.895077 , 0.0445312
0.052 , 0.893485 , 0.045308
0.053 , 0.892051 , 0.0460837
0.054 , 0.890809 , 0.0468585
0.055 , 0.889771 , 0.047633
0.056 , 0.888926 , 0.0484075
0.057 , 0.888232 , 0.0491823
0.058 , 0.887621 , 0.0499575
0.059 , 0.887008 , 0.050733
0.06 , 0.886296 , 0.0515086
0.061 , 0.885394 , 0.0522838
0.062 , 0.884226 , 0.0530579
0.063 , 0.882742 , 0.0538302
0.064 , 0.880924 , 0.0545997
0.065 , 0.878789 , 0.0553657
0.066 , 0.876387 , 0.0561273
0.067 , 0.873794 , 0.0568838
0.068 , 0.871102 , 0.0576347
0.069 , 0.868405 , 0.0583798
0.07 , 0.865788 , 0.059119
0.071 , 0.863317 , 0.0598522
0.072 , 0.861034 , 0.0605798
0.073 , 0.858949 , 0.0613019
0.074 , 0.857046 , 0.062019
0.075 , 0.855288 , 0.0627313
0.076 , 0.853626 , 0.0634392
0.077 , 0.852007 , 0.0641427
0.078 , 0.850385 , 0.0648422
0.079 , 0.848732 , 0.0655376
