0 , 1 , 0
0 , 1 , 0
0.001 , 0.998001 , -0.001999
0.002 , 0.996004 , -0.003996
0.003 , 0.994009 , -0.00599101
0.004 , 0.992016 , -0.00798402
0.005 , 0.990025 , -0.00997504
0.006 , 0.988036 , -0.0119641
0.007 , 0.986049 , -0.0139511
0.008 , 0.984064 , -0.0159362
0.009 , 0.982081 , -0.0179192
0.01 , 0.9801 , -0.0199003
0.011 , 0.978121 , -0.0218794
0.012 , 0.976143 , -0.0238566
0.013 , 0.974168 , -0.0258317
0.014 , 0.972195 , -0.0278049
0.015 , 0.970224 , -0.0297761
0.016 , 0.968255 , -0.0317454
0.017 , 0.966287 , -0.0337126
0.018 , 0.964322 , -0.0356779
0.019 , 0.962359 , -0.0376413
0.02 , 0.960397 , -0.0396027
0.021 , 0.958438 , -0.0415621
0.022 , 0.95648 , -0.0435195
0.023 , 0.954525 , -0.045475
0.024 , 0.952571 , -0.0474286
0.025 , 0.95062 , -0.0493802
0.026 , 0.94867 , -0.0513298
0.027 , 0.946722 , -0.0532775
0.028 , 0.944777 , -0.0552233
0.029 , 0.942833 , -0.0571671
0.03 , 0.940891 , -0.0591089
0.031 , 0.938951 , -0.0610489
0.032 , 0.937013 , -0.0629868
0.033 , 0.935077 , -0.0649229
0.034 , 0.933143 , -0.066857
0.035 , 0.931211 , -0.0687892
0.036 , 0.929281 , -0.0707194
0.037 , 0.927352 , -0.0726477
0.038 , 0.925426 , -0.0745741
0.039 , 0.923501 , -0.0764986
0.04 , 0.921579 , -0.0784211
0.041 , 0.919658 , -0.0803417
0.042 , 0.91774 , -0.0822604
0.043 , 0.915823 , -0.0841772
0.044 , 0.913908 , -0.0860921
0.045 , 0.911995 , -0.088005
0.046 , 0.910084 , -0.0899161
0.047 , 0.908175 , -0.0918252
0.048 , 0.906268 , -0.0937324
0.049 , 0.904362 , -0.0956377
0.05 , 0.902459 , -0.0975412
0.051 , 0.900557 , -0.0994427
0.052 , 0.898658 , -0.101342
0.053 , 0.89676 , -0.10324
0.054 , 0.894864 , -0.105136
0.055 , 0.89297 , -0.10703
0.056 , 0.891078 , -0.108922
0.057 , 0.889188 , -0.110812
0.058 , 0.8873 , -0.1127
0.059 , 0.885414 , -0.114586
0.06 , 0.883529 , -0.116471
0.061 , 0.881646 , -0.118354
0.062 , 0.879766 , -0.120234
0.063 , 0.877887 , -0.122113
0.064 , 0.87601 , -0.12399
0.065 , 0.874135 , -0.125865
0.066 , 0.872262 , -0.127738
0.067 , 0.87039 , -0.12961
0.068 , 0.868521 , -0.131479
0.069 , 0.866653 , -0.133347
0.07 , 0.864788 , -0.135212
0.071 , 0.862924 , -0.137076
0.072 , 0.861062 , -0.138938
0.073 , 0.859202 , -0.140798
0.074 , 0.857343 , -0.142657
0.075 , 0.855487 , -0.144513
0.076 , 0.853632 , -0.146368
0.077 , 0.85178 , -0.14822
0.078 , 0.849929 , -0.150071
0.079 , 0.84808 , -0.15192
0.08 , 0.846233 , -0.153767
0.081 , 0.844387 , -0.155613
0.082 , 0.842544 , -0.157456
0.083 , 0.840702 , -0.159298
0.084 , 0.838863 , -0.161137
0.085 , 0.837025 , -0.162975
0.086 , 0.835188 , -0.164812
0.087 , 0.833354 , -0.166646
0.088 , 0.831522 , -0.168478
0.089 , 0.829691 , -0.170309
0.09 , 0.827862 , -0.172138
0.091 , 0.826035 , -0.173965
0.092 , 0.82421 , -0.17579
0.093 , 0.822387 , -0.177613
0.094 , 0.820566 , -0.179434
0.095 , 0.818746 , -0.181254
0.096 , 0.816928 , -0.183072
0.097 , 0.815112 , -0.184888
0.098 , 0.813298 , -0.186702
0.099 , 0.811485 , -0.188515
0.1 , 0.809675 , -0.190325
