0 , 1
0 , 1
0.001 , 0.98313
0.002 , 0.936122
0.003 , 0.863517
0.004 , 0.772294
0.005 , 0.671157
0.006 , 0.569647
0.007 , 0.477182
0.008 , 0.402118
0.009 , 0.350937
0.01 , 0.327635
0.011 , 0.333375
0.012 , 0.366439
0.013 , 0.422472
0.014 , 0.494984
0.015 , 0.576066
0.016 , 0.657216
0.017 , 0.730209
0.018 , 0.787906
0.019 , 0.824922
0.02 , 0.838089
0.021 , 0.826681
0.022 , 0.792373
0.023 , 0.738964
0.024 , 0.67189
0.025 , 0.597601
0.026 , 0.522866
0.027 , 0.454083
0.028 , 0.396665
0.029 , 0.354568
0.03 , 0.329999
0.031 , 0.323313
0.032 , 0.333121
0.033 , 0.356561
0.034 , 0.389699
0.035 , 0.428013
0.036 , 0.466899
0.037 , 0.502136
0.038 , 0.530277
0.039 , 0.548917
0.04 , 0.556825
0.041 , 0.553947
0.042 , 0.541275
0.043 , 0.520621
0.044 , 0.494336
0.045 , 0.464995
0.046 , 0.435101
0.047 , 0.40684
0.048 , 0.3819
0.049 , 0.36137
0.05 , 0.345731
0.051 , 0.334911
0.052 , 0.328403
0.053 , 0.325412
0.054 , 0.325011
0.055 , 0.32629
0.056 , 0.328469
0.057 , 0.33097
0.058 , 0.333449
0.059 , 0.335779
0.06 , 0.338003
0.061 , 0.340268
0.062 , 0.342753
0.063 , 0.345596
0.064 , 0.348856
0.065 , 0.352477
0.066 , 0.3563
0.067 , 0.360078
0.068 , 0.363521
0.069 , 0.36634
0.07 , 0.368292
0.071 , 0.369213
0.072 , 0.369034
0.073 , 0.367785
0.074 , 0.365575
0.075 , 0.362569
0.076 , 0.358955
0.077 , 0.354918
0.078 , 0.350626
0.079 , 0.346227
0.08 , 0.341866
0.081 , 0.33771
0.082 , 0.333987
0.083 , 0.331014
0.084 , 0.329218
0.085 , 0.329136
0.086 , 0.331381
0.087 , 0.336587
0.088 , 0.345317
0.089 , 0.357963
0.09 , 0.374636
0.091 , 0.395066
0.092 , 0.418541
0.093 , 0.443884
0.094 , 0.469493
0.095 , 0.493445
0.096 , 0.513656
0.097 , 0.528093
0.098 , 0.535013
0.099 , 0.533206
0.1 , 0.522198
0.101 , 0.502411
0.102 , 0.475222
0.103 , 0.442932
0.104 , 0.408613
0.105 , 0.375861
0.106 , 0.348458
0.107 , 0.329985
0.108 , 0.323418
0.109 , 0.330757
0.11 , 0.352737
0.111 , 0.388651
0.112 , 0.436314
0.113 , 0.492195
0.114 , 0.551694
0.115 , 0.609557
0.116 , 0.660384
0.117 , 0.699182
0.118 , 0.721899
0.119 , 0.725887
0.12 , 0.71024
0.121 , 0.675956
0.122 , 0.625909
0.123 , 0.564616
0.124 , 0.497837
0.125 , 0.432015
0.126 , 0.373643
0.127 , 0.328604
0.128 , 0.301556
0.129 , 0.295443
0.13 , 0.311162
0.131 , 0.347449
0.132 , 0.40098
0.133 , 0.466691
0.134 , 0.538278
0.135 , 0.608827
0.136 , 0.671509
0.137 , 0.720269
0.138 , 0.750428
0.139 , 0.759148
0.14 , 0.745695
0.141 , 0.711493
0.142 , 0.659948
0.143 , 0.596077
0.144 , 0.525971
0.145 , 0.456168
0.146 , 0.392987
0.147 , 0.341902
0.148 , 0.307026
0.149 , 0.290744
0.15 , 0.29354
0.151 , 0.314024
0.152 , 0.349153
0.153 , 0.39461
0.154 , 0.445298
0.155 , 0.495896
0.156 , 0.5414
0.157 , 0.577608
0.158 , 0.601494
0.159 , 0.611428
0.16 , 0.607246
0.161 , 0.590151
0.162 , 0.562485
0.163 , 0.527392
0.164 , 0.488425
0.165 , 0.449144
0.166 , 0.412753
0.167 , 0.381802
0.168 , 0.358003
0.169 , 0.342155
0.17 , 0.33418
0.171 , 0.33326
0.172 , 0.338043
0.173 , 0.346883
0.174 , 0.35809
0.175 , 0.370136
0.176 , 0.38182
0.177 , 0.392353
0.178 , 0.401361
0.179 , 0.408834
0.18 , 0.415007
0.181 , 0.42022
0.182 , 0.424772
0.183 , 0.428798
0.184 , 0.432189
0.185 , 0.434574
0.186 , 0.435353
0.187 , 0.433795
0.188 , 0.429172
0.189 , 0.420913
0.19 , 0.408749
0.191 , 0.392831
0.192 , 0.373798
0.193 , 0.352773
0.194 , 0.331293
0.195 , 0.311177
0.196 , 0.294333
0.197 , 0.282544
0.198 , 0.27725
0.199 , 0.279358
0.2 , 0.2891
0.201 , 0.305963
0.202 , 0.328712
0.203 , 0.355482
0.204 , 0.383955
0.205 , 0.411595
0.206 , 0.435901
0.207 , 0.454674
0.208 , 0.466242
0.209 , 0.469638
0.21 , 0.464691
0.211 , 0.452041
0.212 , 0.433056
0.213 , 0.40968
0.214 , 0.38422
0.215 , 0.3591
0.216 , 0.336613
0.217 , 0.318698
0.218 , 0.306763
0.219 , 0.301581
0.22 , 0.303256
0.221 , 0.311265
0.222 , 0.324566
0.223 , 0.341752
0.224 , 0.361232
0.225 , 0.381411
0.226 , 0.400851
0.227 , 0.41839
0.228 , 0.433213
0.229 , 0.444866
0.23 , 0.453222
0.231 , 0.458409
0.232 , 0.460709
0.233 , 0.460463
0.234 , 0.457983
0.235 , 0.453497
0.236 , 0.447128
0.237 , 0.438914
0.238 , 0.428872
0.239 , 0.417069
0.24 , 0.403716
0.241 , 0.38924
0.242 , 0.374332
0.243 , 0.359956
0.244 , 0.347297
0.245 , 0.337666
0.246 , 0.332362
0.247 , 0.332502
0.248 , 0.33885
0.249 , 0.35166
0.25 , 0.370563
0.251 , 0.394523
0.252 , 0.421855
0.253 , 0.450343
0.254 , 0.477418
0.255 , 0.500405
0.256 , 0.5168
0.257 , 0.524555
0.258 , 0.522329
0.259 , 0.509684
0.26 , 0.487188
0.261 , 0.456413
0.262 , 0.419831
0.263 , 0.380596
0.264 , 0.342248
0.265 , 0.308366
0.266 , 0.282199
0.267 , 0.266319
0.268 , 0.262348
0.269 , 0.270767
0.27 , 0.290847
0.271 , 0.320707
0.272 , 0.357494
0.273 , 0.397667
0.274 , 0.437349
0.275 , 0.472723
0.276 , 0.500416
0.277 , 0.517831
0.278 , 0.5234
0.279 , 0.516722
0.28 , 0.498583
0.281 , 0.470841
0.282 , 0.436216
0.283 , 0.397987
0.284 , 0.359643
0.285 , 0.324527
0.286 , 0.29551
0.287 , 0.274729
0.288 , 0.263417
0.289 , 0.261833
0.29 , 0.269307
0.291 , 0.284376
0.292 , 0.30499
0.293 , 0.32878
0.294 , 0.353319
0.295 , 0.376381
0.296 , 0.396147
0.297 , 0.41134
0.298 , 0.42129
0.299 , 0.425914
0.3 , 0.425633
0.301 , 0.421237
0.302 , 0.413717
0.303 , 0.40411
0.304 , 0.393348
0.305 , 0.382164
0.306 , 0.371037
0.307 , 0.3602
0.308 , 0.349696
0.309 , 0.339466
0.31 , 0.329455
0.311 , 0.319718
0.312 , 0.310498
0.313 , 0.30226
0.314 , 0.29568
0.315 , 0.291582
0.316 , 0.290827
0.317 , 0.294169
0.318 , 0.302112
0.319 , 0.314765
0.32 , 0.331752
0.321 , 0.352156
0.322 , 0.374553
0.323 , 0.397104
0.324 , 0.417716
0.325 , 0.434253
0.326 , 0.444781
0.327 , 0.447798
0.328 , 0.442444
0.329 , 0.428652
0.33 , 0.407205
0.331 , 0.379717
0.332 , 0.348508
0.333 , 0.316395
0.334 , 0.286418
0.335 , 0.261533
0.336 , 0.244293
0.337 , 0.236578
0.338 , 0.239372
0.339 , 0.252648
0.34 , 0.275349
0.341 , 0.30548
0.342 , 0.340308
0.343 , 0.376634
0.344 , 0.411119
0.345 , 0.440622
0.346 , 0.462519
0.347 , 0.47496
0.348 , 0.477042
0.349 , 0.46888
0.35 , 0.451569
0.351 , 0.427043
0.352 , 0.397849
0.353 , 0.366871
0.354 , 0.337016
0.355 , 0.310928
0.356 , 0.290731
0.357 , 0.27785
0.358 , 0.272911
0.359 , 0.27574
0.36 , 0.285444
0.361 , 0.300565
0.362 , 0.319285
0.363 , 0.339652
0.364 , 0.359797
0.365 , 0.378122
0.366 , 0.393432
0.367 , 0.405006
0.368 , 0.412595
