0 , 1 , 0
0 , 1 , 0
0.001 , 0.997795 , -0.00215848
0.002 , 0.995201 , -0.00461976
0.003 , 0.992278 , -0.00734452
0.004 , 0.989113 , -0.0102734
0.005 , 0.985812 , -0.0133343
0.006 , 0.982486 , -0.0164506
0.007 , 0.979236 , -0.0195495
0.008 , 0.976141 , -0.0225694
0.009 , 0.973254 , -0.0254649
0.01 , 0.970595 , -0.0282091
0.011 , 0.968154 , -0.0307932
0.012 , 0.965898 , -0.0332236
0.013 , 0.96378 , -0.0355166
0.014 , 0.961749 , -0.0376928
0.015 , 0.959764 , -0.039771
0.016 , 0.957795 , -0.0417637
0.017 , 0.955836 , -0.0436741
0.018 , 0.953905 , -0.0454953
0.019 , 0.952034 , -0.0472124
0.02 , 0.950272 , -0.0488059
0.021 , 0.948667 , -0.0502575
0.022 , 0.94726 , -0.0515557
0.023 , 0.946071 , -0.0527012
0.024 , 0.945097 , -0.053711
0.025 , 0.944302 , -0.0546198
0.026 , 0.943623 , -0.0554793
0.027 , 0.942971 , -0.0563544
0.028 , 0.942244 , -0.057317
0.029 , 0.941337 , -0.0584385
0.03 , 0.940157 , -0.0597815
0.031 , 0.938633 , -0.0613925
0.032 , 0.936729 , -0.063296
0.033 , 0.934445 , -0.0654915
0.034 , 0.931818 , -0.0679539
0.035 , 0.92892 , -0.0706363
0.036 , 0.925844 , -0.0734758
0.037 , 0.922694 , -0.0764014
0.038 , 0.919572 , -0.0793419
0.039 , 0.916565 , -0.0822337
0.04 , 0.913736 , -0.0850268
0.041 , 0.911118 , -0.0876884
0.042 , 0.908713 , -0.0902041
0.043 , 0.906499 , -0.0925756
0.044 , 0.904431 , -0.0948173
0.045 , 0.90246 , -0.0969504
0.046 , 0.900536 , -0.098997
0.047 , 0.898621 , -0.100975
0.048 , 0.896697 , -0.102893
0.049 , 0.894768 , -0.104751
0.05 , 0.892858 , -0.106538
0.051 , 0.891008 , -0.108234
0.052 , 0.889268 , -0.109819
0.053 , 0.887687 , -0.111274
0.054 , 0.886298 , -0.112589
0.055 , 0.885117 , -0.113767
0.056 , 0.884131 , -0.114827
0.057 , 0.883298 , -0.115805
0.058 , 0.88255 , -0.116752
0.059 , 0.881798 , -0.11773
0.06 , 0.880946 , -0.118805
0.061 , 0.8799 , -0.120038
0.062 , 0.878582 , -0.121481
0.063 , 0.876939 , -0.123167
0.064 , 0.874952 , -0.12511
0.065 , 0.872639 , -0.127297
0.066 , 0.87005 , -0.129695
0.067 , 0.867261 , -0.132255
0.068 , 0.864367 , -0.134915
0.069 , 0.861462 , -0.137611
0.07 , 0.858637 , -0.14028
0.071 , 0.855957 , -0.142875
0.072 , 0.853467 , -0.145359
0.073 , 0.851176 , -0.147716
0.074 , 0.84907 , -0.149946
0.075 , 0.847111 , -0.152063
0.076 , 0.845247 , -0.154089
0.077 , 0.843426 , -0.15605
0.078 , 0.841599 , -0.15797
0.079 , 0.839737 , -0.159865
0.08 , 0.837831 , -0.161739
0.081 , 0.835896 , -0.163586
0.082 , 0.833964 , -0.16539
0.083 , 0.832084 , -0.167127
0.084 , 0.83031 , -0.168772
0.085 , 0.828688 , -0.170305
0.086 , 0.827252 , -0.171713
0.087 , 0.826011 , -0.172998
0.088 , 0.824946 , -0.17418
0.089 , 0.824012 , -0.175292
0.09 , 0.823142 , -0.176382
0.091 , 0.82225 , -0.177504
0.092 , 0.821248 , -0.178715
0.093 , 0.820055 , -0.180068
0.094 , 0.81861 , -0.1816
0.095 , 0.816876 , -0.183336
0.096 , 0.814852 , -0.185274
0.097 , 0.812568 , -0.187398
0.098 , 0.810081 , -0.18967
0.099 , 0.80747 , -0.192041
0.1 , 0.804823 , -0.194456
